**** 12 ****
250
80;86;2;1;
89;12;1;2;
12;16;2;1;
16;22;1;2;
17;11;2;1;
19;86;1;2;
16;86;2;1;
10;93;1;2;
80;13;1;2;
15;12;1;2;
85;88;1;2;
15;84;2;1;
91;99;2;1;
88;78;1;2;
94;16;1;2;
12;16;1;2;
15;84;2;1;
20;17;1;2;
19;86;1;2;
91;15;2;1;
83;85;1;2;
15;14;2;1;
93;84;1;2;
95;87;1;2;
80;84;1;2;
87;13;1;2;
14;84;2;1;
96;84;1;2;
92;85;2;1;
16;79;1;2;
85;15;1;2;
99;77;1;2;
10;88;1;2;
7;91;2;1;
14;18;2;1;
80;16;2;1;
83;13;2;1;
88;89;1;2;
85;17;1;2;
14;81;2;1;
11;17;1;2;
19;11;1;2;
13;18;1;2;
90;90;1;2;
93;13;2;1;
14;10;2;1;
83;19;1;2;
80;17;1;2;
80;81;2;1;
76;95;2;1;
15;16;2;1;
16;82;2;1;
76;17;1;2;
80;84;2;1;
16;17;2;1;
15;91;1;2;
98;81;1;2;
74;80;2;1;
86;11;2;1;
14;77;2;1;
22;89;2;1;
16;13;2;1;
84;90;1;2;
79;12;1;2;
16;16;1;2;
93;78;2;1;
83;83;2;1;
83;17;2;1;
84;14;2;1;
14;82;2;1;
87;80;1;2;
78;97;2;1;
99;89;1;2;
84;84;2;1;
9;87;2;1;
15;17;2;1;
17;19;1;2;
15;16;1;2;
89;19;2;1;
92;17;2;1;
90;81;2;1;
77;99;1;2;
17;13;2;1;
95;86;2;1;
83;94;1;2;
80;82;1;2;
90;14;2;1;
82;94;1;2;
13;19;2;1;
16;88;1;2;
86;17;2;1;
88;16;2;1;
12;82;2;1;
89;14;2;1;
89;18;2;1;
108;78;2;1;
86;85;1;2;
94;16;1;2;
20;18;1;2;
85;94;2;1;
80;13;1;2;
71;13;2;1;
77;86;2;1;
15;85;1;2;
84;15;1;2;
16;14;1;2;
91;12;2;1;
81;76;1;2;
14;93;1;2;
72;15;1;2;
80;10;2;1;
87;13;2;1;
85;89;1;2;
93;13;1;2;
17;89;1;2;
94;22;1;2;
14;10;2;1;
20;10;1;2;
13;13;1;2;
89;88;1;2;
82;16;1;2;
86;18;1;2;
91;17;2;1;
87;19;1;2;
16;78;2;1;
88;17;1;2;
14;19;2;1;
94;14;1;2;
14;15;2;1;
95;14;1;2;
81;18;2;1;
17;18;2;1;
96;17;2;1;
87;83;1;2;
82;85;2;1;
17;82;2;1;
74;12;2;1;
16;73;1;2;
83;19;2;1;
0;119;41
1;691;23
2;811;84
3;938;18
4;963;44
5;1069;20
6;1339;41
7;1492;39
8;1584;33
9;1679;43
10;1796;28
11;1962;22
12;2013;69
13;2084;63
14;2209;27
15;2416;29
16;3104;23
17;3293;36
18;3339;16
19;3424;17
20;3551;80
21;3672;59
22;3790;36
23;3943;18
24;4034;51
25;4107;21
26;4297;19
27;4330;28
28;4488;53
29;4824;74
30;5041;79
31;5194;34
32;5264;32
33;5363;44
34;5507;41
35;5660;49
36;5719;67
37;5798;41
38;5924;35
39;6151;63
40;6333;35
41;6454;51
42;6523;42
43;6703;64
44;7035;27
45;7073;46
46;7123;70
47;7207;63
48;7281;18
49;7573;17
50;7722;45
51;7834;44
52;7887;41
53;8013;35
54;8069;18
55;8665;47
56;8739;72
57;9117;18
58;9573;16
59;9685;26
60;9753;20
61;9945;55
62;10081;55
63;10186;20
64;10298;63
65;10378;37
66;10547;69
67;10729;41
68;10800;18
69;10832;58
70;10973;27
71;11034;81
72;11240;25
73;11279;55
74;11434;72
75;11561;77
76;11800;21
77;11947;69
78;12073;18
79;12130;18
80;12290;15
81;12380;29
82;12460;36
83;12644;77
84;12749;54
85;13041;34
86;13156;18
87;13193;18
88;13256;39
89;13365;78
90;13547;74
91;13739;74
92;13873;49
93;13936;31
94;14123;25
95;14220;23
96;14336;61
97;14461;36
98;14895;77
99;14979;83
*** EOF ***
