**** 15 ****
250
22;2988;84
23;3122;82
24;3310;70
25;3825;27
26;3927;18
27;4067;50
28;4240;55
29;4297;83
30;4408;40
31;4456;29
32;4547;38
33;4885;57
34;5006;52
35;5106;61
36;5174;58
37;5361;24
38;5521;75
39;5649;18
40;5754;25
41;5985;60
42;6056;55
43;6193;27
44;6381;66
45;6554;20
46;6608;80
47;6718;56
48;6819;47
49;7177;24
50;7248;38
51;7287;58
52;7357;25
53;7545;70
54;7623;19
55;7650;77
56;8008;30
57;8177;24
58;8276;62
59;8400;45
60;8448;38
61;8567;56
62;8652;38
63;9026;41
64;9085;17
65;9127;33
66;9191;71
67;9353;32
68;9589;67
69;9855;41
70;10070;39
71;10151;38
72;10458;46
73;10561;62
74;10664;80
75;10774;50
76;10936;16
77;10962;64
78;11057;26
79;11085;69
80;11199;79
81;11283;30
82;11460;72
83;11886;52
84;11978;22
85;12043;39
86;12189;81
87;12536;55
88;13064;37
89;13329;29
90;13515;59
91;13610;58
92;13788;15
93;14024;35
94;14092;37
95;14292;45
96;14596;72
97;14756;16
98;14822;22
99;14956;71
*** EOF ***
