**** 17 ****
250
87;83;2;1;
82;16;2;1;
76;15;2;1;
84;18;1;2;
17;95;1;2;
77;18;2;1;
18;82;1;2;
75;18;1;2;
93;84;1;2;
82;91;1;2;
21;88;2;1;
16;90;2;1;
16;86;1;2;
10;12;1;2;
16;79;2;1;
15;77;2;1;
15;20;2;1;
100;15;2;1;
16;19;1;2;
12;80;2;1;
79;13;2;1;
88;88;1;2;
79;69;1;2;
15;14;2;1;
14;93;2;1;
82;86;2;1;
82;75;2;1;
82;18;2;1;
76;15;1;2;
88;79;1;2;
80;15;1;2;
11;83;2;1;
15;18;2;1;
21;87;2;1;
91;12;2;1;
86;89;2;1;
82;86;1;2;
15;19;2;1;
14;90;1;2;
13;9;2;1;
89;15;2;1;
77;14;2;1;
90;17;1;2;
14;80;1;2;
15;85;2;1;
79;12;2;1;
93;97;2;1;
90;80;1;2;
15;17;2;1;
94;88;2;1;
87;76;1;2;
13;80;1;2;
87;15;2;1;
88;16;1;2;
88;92;2;1;
15;17;1;2;
83;13;2;1;
102;10;2;1;
18;15;2;1;
14;75;2;1;
88;14;2;1;
15;17;2;1;
84;89;1;2;
95;17;1;2;
15;10;1;2;
87;13;2;1;
14;11;1;2;
13;15;2;1;
12;83;2;1;
84;16;1;2;
78;80;1;2;
80;81;1;2;
12;94;2;1;
91;79;1;2;
19;83;1;2;
10;15;1;2;
17;11;2;1;
84;15;2;1;
77;12;1;2;
16;15;1;2;
91;14;1;2;
12;86;1;2;
15;88;2;1;
17;10;1;2;
90;96;1;2;
16;14;1;2;
17;19;1;2;
83;13;1;2;
12;88;2;1;
19;13;1;2;
17;14;2;1;
96;88;1;2;
11;14;2;1;
94;13;1;2;
11;18;2;1;
13;76;1;2;
18;84;2;1;
13;81;2;1;
15;17;2;1;
90;17;1;2;
80;86;2;1;
88;15;2;1;
70;95;2;1;
18;14;1;2;
17;86;2;1;
0;105;34
1;199;54
2;259;39
3;600;53
4;694;44
5;767;68
6;912;55
7;1028;44
8;1474;19
9;1495;43
10;1717;26
11;1778;50
12;1838;16
13;1923;46
14;2111;53
15;2208;40
16;2507;15
17;2531;54
18;2783;28
19;2929;72
20;3324;28
21;3360;46
22;3413;47
23;3462;36
24;3683;74
25;3890;63
26;4004;41
27;4109;74
28;4439;23
29;4645;23
30;4725;76
31;4802;39
32;4876;62
33;5060;79
34;5190;79
35;5273;25
36;5334;41
37;5471;40
38;5527;20
39;5682;62
40;5819;77
41;5912;28
42;5977;61
43;6386;36
44;6428;81
45;6600;40
46;6698;84
47;6825;74
48;6910;82
49;7004;74
50;7080;55
51;7185;22
52;7250;33
53;7380;18
54;7559;31
55;7655;20
56;7849;38
57;7908;52
58;8074;21
59;8163;46
60;8308;73
61;8443;38
62;8566;31
63;8631;25
64;8715;58
65;8821;63
66;9027;71
67;9177;25
68;9304;76
69;9418;46
70;9500;39
71;9952;51
72;10024;75
73;10198;46
74;10555;45
75;10603;65
76;10766;79
77;10859;49
78;10960;72
79;11263;21
80;11539;82
81;11784;56
82;12096;84
83;12558;66
84;12689;16
85;12845;26
86;12994;59
87;13276;25
88;13333;78
89;13443;24
90;13627;34
91;13821;38
92;13888;15
93;13916;21
94;14006;51
95;14101;32
96;14204;33
97;14268;16
98;14364;76
99;14549;76
*** EOF ***
